latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.68562,19.10694,340.1,1.03,1.01,2024-08-28,1310,A,87,6.1NRT,306.9,36.18,D
-11.687,19.0977,330.3,1.03,1.01,2024-08-28,1310,A,77,6.1NRT,306.23,21.49,D
-11.69659,19.0334,321.69,1.02,1.01,2024-08-28,1310,A,53,6.1NRT,308.48,9.64,D
-11.69797,19.02419,346.65,1.02,1.01,2024-08-28,1310,A,92,6.1NRT,309.56,46.63,D
-11.69934,19.015,330.7,1.02,1.01,2024-08-28,1310,A,78,6.1NRT,306.35,19.19,D
-11.70207,18.99664,319.25,1.02,1.01,2024-08-28,1310,A,44,6.1NRT,306.99,7.26,D
-11.70344,18.98746,328.61,1.02,1.01,2024-08-28,1310,A,75,6.1NRT,306.3,17.59,D
-11.42556,20.74368,388.57,1.2,1.09,2024-08-28,1310,A,100,6.1NRT,316.55,230.36,D
-11.42724,20.73293,345.43,1.2,1.09,2024-08-28,1310,A,90,6.1NRT,313.76,49.79,D
-11.63183,19.40381,325.15,1.05,1.02,2024-08-28,1310,A,69,6.1NRT,309.13,13.78,D
-11.70734,18.8385,363.65,1.02,1.01,2024-08-28,1310,A,100,6.1NRT,310.97,88.15,D
-11.7141,18.79296,337.92,1.01,1.01,2024-08-28,1310,A,85,6.1NRT,309.71,29.74,D
-11.71545,18.78387,351.44,1.01,1.01,2024-08-28,1310,A,95,6.1NRT,309.31,56.52,D
-11.7168,18.77476,320.26,1.01,1.01,2024-08-28,1310,A,41,6.1NRT,304.11,8.93,D
-11.88869,17.59356,326.37,1.01,1,2024-08-28,1310,A,67,6.1NRT,311.83,8.77,D
-12.01769,16.67665,328.88,1.06,1.03,2024-08-28,1310,A,70,6.1NRT,313.73,13.19,D
-11.60032,19.48902,327.24,1.06,1.03,2024-08-28,1310,A,59,6.1NRT,312.35,14.79,D
-11.58278,19.54439,325.98,1.06,1.03,2024-08-28,1310,A,61,6.1NRT,311.04,13.44,D
-11.58419,19.53495,325.52,1.06,1.03,2024-08-28,1310,A,55,6.1NRT,308.8,13.07,D
-11.74065,18.47552,323.92,1,1,2024-08-28,1310,A,65,6.1NRT,306.48,12.25,D
-11.74197,18.46651,330.14,1,1,2024-08-28,1310,A,76,6.1NRT,307.06,19.62,D
-11.75512,18.37644,320.89,1,1,2024-08-28,1310,A,52,6.1NRT,309.51,7.83,D
-12.29811,14.52139,341.5,1.38,1.16,2024-08-28,1310,A,88,6.1NRT,310.42,54.73,D
-11.68927,18.76387,326.36,1.01,1.01,2024-08-28,1310,A,54,6.1NRT,307.29,12.33,D
-11.73178,18.47417,347.38,1,1,2024-08-28,1310,A,92,6.1NRT,308.71,47.57,D
-11.7331,18.46515,351.05,1,1,2024-08-28,1310,A,95,6.1NRT,309.65,54.99,D
-12.32372,14.25266,327.62,1.44,1.19,2024-08-28,1310,A,74,6.1NRT,305.04,28.8,D
-11.01699,23.05437,328.77,1.75,1.3,2024-08-28,1310,A,74,6.1NRT,306.28,35.67,D
-11.01951,23.0388,321.98,1.74,1.29,2024-08-28,1310,A,53,6.1NRT,307.65,19.24,D
-11.40866,20.57002,325.41,1.18,1.08,2024-08-28,1310,A,61,6.1NRT,309.61,14.6,D
-11.68038,18.76247,323.65,1.01,1.01,2024-08-28,1310,A,47,6.1NRT,310.88,9.71,D
-11.75316,18.26583,323.76,1,1,2024-08-28,1310,A,25,6.1NRT,312.28,7.33,D
-11.75447,18.25684,327.27,1,1,2024-08-28,1310,A,64,6.1NRT,310.7,11.52,D
-11.88213,17.3723,331.94,1.02,1.01,2024-08-28,1310,A,59,6.1NRT,313.41,14.45,D
-12.31321,14.25108,324.44,1.44,1.19,2024-08-28,1310,A,68,6.1NRT,303.35,23.44,D
-11.87321,17.37096,349.71,1.02,1.01,2024-08-28,1310,A,93,6.1NRT,314.96,43.91,D
-11.87582,17.35269,333.04,1.02,1.01,2024-08-28,1310,A,45,6.1NRT,312.27,15.94,D
-11.30264,21.12569,330.85,1.27,1.12,2024-08-28,1310,A,75,6.1NRT,313.2,17.92,D
-11.34622,20.84652,330.45,1.22,1.1,2024-08-28,1310,A,69,6.1NRT,312.97,16.94,D
-11.52188,19.70132,326.88,1.07,1.03,2024-08-28,1310,A,72,6.1NRT,311.76,12.17,D
-11.54784,19.52924,327.18,1.06,1.03,2024-08-28,1310,A,73,6.1NRT,308.65,16.87,D
-11.54926,19.51981,323.25,1.06,1.03,2024-08-28,1310,A,65,6.1NRT,307.05,12.35,D
-11.73677,18.25413,325.05,1,1,2024-08-28,1310,A,41,6.1NRT,312.31,8.13,D
-11.8344,17.57877,345.47,1.01,1,2024-08-28,1310,A,91,6.1NRT,314.8,37.28,D
-11.83569,17.56972,324.58,1.01,1,2024-08-28,1310,A,47,6.1NRT,313.51,6.48,D
-11.92575,16.93625,326.26,1.04,1.02,2024-08-28,1310,A,63,6.1NRT,315.77,8.6,D
-12.16187,15.22545,323.72,1.24,1.11,2024-08-28,1310,A,64,6.1NRT,312.67,9.37,D
-11.38327,20.5444,331.94,1.18,1.08,2024-08-28,1310,A,77,6.1NRT,312.45,24.2,D
-11.53303,19.56572,321.56,1.06,1.03,2024-08-28,1310,A,46,6.1NRT,311,10.18,D
-11.59372,19.16181,324.33,1.03,1.02,2024-08-28,1310,A,62,6.1NRT,305.4,12.71,D
-11.72399,18.27972,325.29,1,1,2024-08-28,1310,A,68,6.1NRT,312.1,9.01,D
-12.03251,16.10302,332.71,1.12,1.05,2024-08-28,1310,A,77,6.1NRT,313.6,20.93,D
-12.03391,16.09287,341.69,1.12,1.05,2024-08-28,1310,A,87,6.1NRT,314.65,37.21,D
-11.28105,21.13388,339.43,1.27,1.12,2024-08-28,1310,A,85,6.1NRT,312.75,33.26,D
-11.53827,19.46947,319.36,1.05,1.03,2024-08-28,1310,A,48,6.1NRT,307.31,8.61,D
-11.58196,19.17899,377.8,1.03,1.02,2024-08-28,1310,A,100,6.1NRT,310.35,141.3,D
-11.58336,19.16967,346.35,1.03,1.02,2024-08-28,1310,A,92,6.1NRT,307.19,46.51,D
-11.6068,19.01273,319.21,1.02,1.01,2024-08-28,1310,A,43,6.1NRT,305.99,8.25,D
-11.51625,19.55352,329.83,1.06,1.03,2024-08-28,1310,A,77,6.1NRT,309.37,19.33,D
-11.52922,19.46796,349.46,1.05,1.03,2024-08-28,1310,A,94,6.1NRT,307.54,56.09,D
-11.53065,19.45852,333.28,1.05,1.03,2024-08-28,1310,A,81,6.1NRT,307.49,25.9,D
-11.57297,19.17761,320.04,1.03,1.02,2024-08-28,1310,A,38,6.1NRT,306.87,9.09,D
-11.57437,19.16831,319.74,1.03,1.02,2024-08-28,1310,A,20,6.1NRT,306.12,8.2,D
-11.65868,18.60143,322.01,1.01,1,2024-08-28,1310,A,59,6.1NRT,306.59,9.23,D
-11.66001,18.59242,347.48,1.01,1,2024-08-28,1310,A,92,6.1NRT,311.19,47.32,D
-10.85738,23.58163,321.52,1.93,1.36,2024-08-28,1310,A,58,6.1NRT,306.89,21.47,D
-11.26307,21.11926,354.73,1.27,1.12,2024-08-28,1310,A,97,6.1NRT,316.92,76.82,D
-11.65646,18.55492,339.11,1.01,1,2024-08-28,1310,A,86,6.1NRT,309.59,30.6,D
-11.01141,22.73627,323.09,1.65,1.26,2024-08-28,1310,A,33,6.1NRT,309.74,10.28,D
-11.21721,21.41649,326.51,1.33,1.14,2024-08-28,1310,A,64,6.1NRT,309.92,15.71,D
-11.26193,21.12525,345.02,1.27,1.12,2024-08-28,1310,A,90,6.1NRT,317.96,46.51,D
-11.26368,21.11384,333.7,1.27,1.12,2024-08-28,1310,A,67,6.1NRT,314.28,20.78,D
-11.50606,19.5071,335.83,1.06,1.03,2024-08-28,1310,A,84,6.1NRT,308.72,29.01,D
-11.50748,19.49756,329.94,1.06,1.03,2024-08-28,1310,A,73,6.1NRT,307.53,19.87,D
-11.56573,19.10448,331.45,1.03,1.01,2024-08-28,1310,A,76,6.1NRT,307.75,20.81,D
-11.56709,19.09525,326.14,1.03,1.01,2024-08-28,1310,A,59,6.1NRT,306.42,13.63,D
-11.64753,18.548,323.11,1.01,1,2024-08-28,1310,A,56,6.1NRT,309.64,8.8,D
-11.73659,17.93621,332.9,1,1,2024-08-28,1310,A,79,6.1NRT,312.36,16.06,D
-11.74181,17.90022,356.62,1,1,2024-08-28,1310,A,98,6.1NRT,318.24,61.24,D
-11.74311,17.89123,342.95,1,1,2024-08-28,1310,A,89,6.1NRT,317.51,31.92,D
-11.88728,16.8867,323.91,1.04,1.02,2024-08-28,1310,A,51,6.1NRT,312.12,6.2,D
-12.05136,15.72314,327.33,1.17,1.07,2024-08-28,1310,A,63,6.1NRT,315.48,12.1,D
-10.95933,22.99133,319.84,1.73,1.29,2024-08-28,1310,A,46,6.1NRT,308.27,13.69,D
-11.25379,21.11222,355.09,1.27,1.12,2024-08-28,1310,A,97,6.1NRT,319.32,76.96,D
-11.25554,21.10084,343.28,1.27,1.12,2024-08-28,1310,A,89,6.1NRT,316.37,41.83,D
-11.60139,18.80051,320.28,1.01,1.01,2024-08-28,1310,A,35,6.1NRT,307.4,6.49,D
-11.89829,16.74418,322.55,1.05,1.02,2024-08-28,1310,A,21,6.1NRT,312.24,5.79,D
-11.9403,16.44695,328.16,1.08,1.04,2024-08-28,1310,A,68,6.1NRT,313.42,12.55,D
-12.04186,15.72167,358.43,1.17,1.07,2024-08-28,1310,A,99,6.1NRT,315.22,83.04,D
-12.10458,15.26863,324.64,1.24,1.1,2024-08-28,1310,A,67,6.1NRT,313.6,9.41,D
-10.85322,23.5755,318.43,1.93,1.36,2024-08-28,1310,A,29,6.1NRT,307.34,15.13,D
-11.34414,20.45716,326.2,1.17,1.07,2024-08-28,1310,A,69,6.1NRT,309.89,15.98,D
-11.34574,20.44667,333.14,1.16,1.07,2024-08-28,1310,A,80,6.1NRT,311.79,26.88,D
-11.39548,20.11899,326.09,1.12,1.06,2024-08-28,1310,A,69,6.1NRT,310.1,12.68,D
-11.53542,19.18513,320.52,1.04,1.02,2024-08-28,1310,A,55,6.1NRT,306.52,9.61,D
-11.54915,19.0925,326.76,1.03,1.01,2024-08-28,1310,A,50,6.1NRT,309.93,13.96,D
-12.02507,15.77274,335.29,1.16,1.07,2024-08-28,1310,A,82,6.1NRT,313.01,25.82,D
-12.02653,15.76224,325.43,1.16,1.07,2024-08-28,1310,A,66,6.1NRT,312.78,9.9,D
-11.52782,19.17436,318.4,1.03,1.02,2024-08-28,1310,A,13,6.1NRT,307.78,7.44,D
-11.54018,19.09112,325.12,1.03,1.01,2024-08-28,1310,A,63,6.1NRT,307.18,12.01,D
-11.62224,18.53481,328.29,1.01,1,2024-08-28,1310,A,68,6.1NRT,306.78,14.69,D
-11.64204,18.39963,330.95,1,1,2024-08-28,1310,A,77,6.1NRT,309.48,16.39,D
-11.71133,17.92319,324.69,1,1,2024-08-28,1310,A,62,6.1NRT,312.39,6.52,D
-11.73343,17.77019,328.77,1,1,2024-08-28,1310,A,72,6.1NRT,316.71,9.51,D
-10.85713,23.4021,320.08,1.87,1.34,2024-08-28,1310,A,52,6.1NRT,305.48,19.79,D
-11.0199,22.39887,325.47,1.56,1.23,2024-08-28,1310,A,64,6.1NRT,311.18,15.33,D
-11.04632,22.23388,323.44,1.52,1.22,2024-08-28,1310,A,61,6.1NRT,308.1,18.59,D
-11.46687,19.52048,320.34,1.06,1.03,2024-08-28,1310,A,53,6.1NRT,308.49,9.18,D
-11.49375,19.34104,329.99,1.05,1.02,2024-08-28,1310,A,77,6.1NRT,308.47,19.13,D
-11.64895,18.29029,322.91,1,1,2024-08-28,1310,A,47,6.1NRT,311.69,5.41,D
-12.15527,14.67139,324.07,1.35,1.15,2024-08-28,1310,A,67,6.1NRT,308.53,15.71,D
-11.32688,20.37957,341.08,1.16,1.07,2024-08-28,1310,A,88,6.1NRT,308.6,41.66,D
-11.32847,20.36922,329.37,1.15,1.07,2024-08-28,1310,A,75,6.1NRT,307.98,20.01,D
-11.4318,19.69129,341.65,1.08,1.04,2024-08-28,1310,A,88,6.1NRT,310.78,39.34,D
-11.48752,19.3209,320.49,1.04,1.02,2024-08-28,1310,A,16,6.1NRT,309.53,6.69,D
-11.60185,18.55017,327.46,1.01,1,2024-08-28,1310,A,72,6.1NRT,309.62,14.97,D
-10.97525,22.53623,325.08,1.6,1.25,2024-08-28,1310,A,66,6.1NRT,308.77,19.69,D
-11.62861,18.3056,322.88,1,1,2024-08-28,1310,A,34,6.1NRT,311.66,6.41,D
-11.81997,16.97219,326.35,1.04,1.02,2024-08-28,1310,A,63,6.1NRT,314.28,8.72,D
-10.96191,22.54867,334.12,1.6,1.25,2024-08-28,1310,A,81,6.1NRT,309.56,41.69,D
-11.4988,19.1225,335.56,1.03,1.01,2024-08-28,1310,A,83,6.1NRT,307.62,27.3,D
-11.50018,19.11329,354.79,1.03,1.01,2024-08-28,1310,A,97,6.1NRT,310.6,65.17,D
-11.50156,19.10401,328.73,1.03,1.01,2024-08-28,1310,A,75,6.1NRT,307.71,16.36,D
-11.4912,19.11189,325.01,1.03,1.01,2024-08-28,1310,A,66,6.1NRT,312.16,12.47,D
-10.9792,22.30682,322.52,1.54,1.22,2024-08-28,1310,A,47,6.1NRT,308.63,14.24,D
-11.31926,20.17904,322,1.13,1.06,2024-08-28,1310,A,57,6.1NRT,310.05,8.23,D
-11.32083,20.16893,323.7,1.13,1.06,2024-08-28,1310,A,63,6.1NRT,309.68,10.6,D
-11.39662,19.67614,333,1.07,1.03,2024-08-28,1310,A,81,6.1NRT,311.06,23.03,D
-11.732,17.40016,330.3,1.01,1.01,2024-08-28,1310,A,71,6.1NRT,310.27,15.56,D
-11.77864,17.07029,325.82,1.03,1.01,2024-08-28,1310,A,61,6.1NRT,314.77,8.63,D
-11.27339,20.43905,328.2,1.17,1.07,2024-08-28,1310,A,62,6.1NRT,309.75,18.15,D
-11.47043,19.12094,321.67,1.03,1.02,2024-08-28,1310,A,46,6.1NRT,308.55,9.99,D
-11.50707,18.87246,352.88,1.02,1.01,2024-08-28,1310,A,96,6.1NRT,311.28,60.41,D
-11.58274,18.35626,324.43,1,1,2024-08-28,1310,A,55,6.1NRT,312.58,8.08,D
-11.2639,20.43745,326.38,1.17,1.07,2024-08-28,1310,A,57,6.1NRT,309.55,15.31,D
-11.49681,18.88019,319.43,1.02,1.01,2024-08-28,1310,A,23,6.1NRT,305.04,7.53,D
-11.49815,18.87104,324.67,1.02,1.01,2024-08-28,1310,A,62,6.1NRT,306.59,12.88,D
-11.67562,17.65354,361.96,1.01,1,2024-08-28,1310,A,100,6.1NRT,317.63,74.02,D
-11.67692,17.64451,339.63,1.01,1,2024-08-28,1310,A,86,6.1NRT,316.6,24.65,D
-12.10608,14.58296,326.61,1.36,1.16,2024-08-28,1310,A,72,6.1NRT,307.27,20.95,D
-12.10776,14.57064,318.81,1.36,1.16,2024-08-28,1310,A,46,6.1NRT,306.86,8.12,D
-11.24321,20.50927,323.76,1.18,1.08,2024-08-28,1310,A,57,6.1NRT,312.11,12.58,D
-11.48247,18.91549,320.18,1.02,1.01,2024-08-28,1310,A,49,6.1NRT,306.18,9.12,D
-11.48382,18.90636,346.89,1.02,1.01,2024-08-28,1310,A,92,6.1NRT,308.97,48.34,D
-10.94118,22.37873,343.02,1.56,1.23,2024-08-28,1310,A,89,6.1NRT,306.74,69.45,D
-11.20256,20.71045,329.99,1.21,1.09,2024-08-28,1310,A,38,6.1NRT,310.37,15.65,D
-11.36897,19.61571,328.89,1.07,1.03,2024-08-28,1310,A,76,6.1NRT,308.14,19.92,D
-11.37617,19.56773,328.42,1.07,1.03,2024-08-28,1310,A,75,6.1NRT,309.89,19.9,D
-11.45312,19.0519,320.89,1.03,1.01,2024-08-28,1310,A,55,6.1NRT,306.37,9.24,D
-11.7997,16.65511,325.17,1.06,1.03,2024-08-28,1310,A,58,6.1NRT,313.76,7.45,D
-10.93031,22.37687,328.14,1.56,1.23,2024-08-28,1310,A,73,6.1NRT,306.81,26.64,D
-11.35261,19.66222,325.72,1.07,1.03,2024-08-28,1310,A,70,6.1NRT,305.19,17.03,D
-11.35407,19.65257,321.08,1.07,1.03,2024-08-28,1310,A,58,6.1NRT,304.69,12.07,D
-11.5473,18.35081,325.67,1,1,2024-08-28,1310,A,68,6.1NRT,312.96,9.48,D
-11.54862,18.34182,335.91,1,1,2024-08-28,1310,A,83,6.1NRT,313.49,23.09,D
-11.54993,18.33282,366.28,1,1,2024-08-28,1310,A,100,6.1NRT,315.29,90.63,D
-12.09861,14.40444,318.57,1.4,1.17,2024-08-28,1310,A,46,6.1NRT,305.24,12.69,D
-12.10026,14.39206,324.86,1.4,1.17,2024-08-28,1310,A,70,6.1NRT,304.8,23.95,D
-10.86606,22.70477,326.26,1.65,1.26,2024-08-28,1310,A,71,6.1NRT,307.94,21.88,D
-10.96747,22.07625,322.8,1.48,1.2,2024-08-28,1310,A,47,6.1NRT,310.51,14.07,D
-11.19326,20.64277,328.67,1.2,1.09,2024-08-28,1310,A,65,6.1NRT,316.43,9.18,D
-11.95632,15.38623,324.98,1.21,1.09,2024-08-28,1310,A,67,6.1NRT,309.91,12.08,D
-12.06672,14.56509,321.16,1.36,1.16,2024-08-28,1310,A,59,6.1NRT,307.49,11.92,D
-11.35602,19.51583,327.06,1.06,1.03,2024-08-28,1310,A,73,6.1NRT,311.37,18.29,D
-10.64746,23.87878,319.33,2.05,1.39,2024-08-28,1310,A,52,6.1NRT,307.5,16.55,D
-10.90673,22.31598,338.83,1.55,1.23,2024-08-28,1310,A,86,6.1NRT,307.18,55.7,D
-10.90898,22.30222,340.69,1.54,1.22,2024-08-28,1310,A,87,6.1NRT,307.01,60.58,D
-10.92231,22.22019,328.79,1.52,1.22,2024-08-28,1310,A,74,6.1NRT,306.92,26.99,D
-11.31044,19.75476,330.7,1.08,1.04,2024-08-28,1310,A,78,6.1NRT,307.67,19.61,D
-11.32807,19.63878,320.28,1.07,1.03,2024-08-28,1310,A,54,6.1NRT,306.56,10.61,D
-11.32954,19.62911,336.87,1.07,1.03,2024-08-28,1310,A,85,6.1NRT,308.11,33.89,D
-11.46757,18.708,323.77,1.01,1.01,2024-08-28,1310,A,64,6.1NRT,306.7,11.64,D
-11.54043,18.21191,348.96,1,1,2024-08-28,1310,A,93,6.1NRT,311.9,45.56,D
-11.63794,17.53701,341.34,1.01,1,2024-08-28,1310,A,87,6.1NRT,313.19,31.15,D
-11.63924,17.52794,325.93,1.01,1,2024-08-28,1310,A,53,6.1NRT,312.86,9.66,D
-11.69371,17.14516,323.27,1.02,1.01,2024-08-28,1310,A,36,6.1NRT,312.42,5.52,D
-10.4479,24.9651,319.11,2.52,1.53,2024-08-28,1310,A,54,6.1NRT,303.67,27.03,D
-11.25282,20.06903,324.69,1.12,1.05,2024-08-28,1310,A,31,6.1NRT,313.47,10.12,D
-11.42204,18.95308,319.72,1.02,1.01,2024-08-28,1310,A,44,6.1NRT,308.19,7.25,D
-11.51187,18.34538,325.77,1,1,2024-08-28,1310,A,66,6.1NRT,310.91,10.31,D
-11.53158,18.21056,335.34,1,1,2024-08-28,1310,A,82,6.1NRT,310.95,21.72,D
-11.58631,17.83331,326.89,1,1,2024-08-28,1310,A,68,6.1NRT,315.49,7.49,D
-11.96112,15.12828,325.38,1.25,1.11,2024-08-28,1310,A,69,6.1NRT,311.31,13.76,D
-10.84556,22.55175,335.07,1.61,1.25,2024-08-28,1310,A,82,6.1NRT,311.73,39.47,D
-10.84793,22.53747,341.87,1.61,1.25,2024-08-28,1310,A,88,6.1NRT,311.35,59.68,D
-11.17809,20.48799,332.18,1.17,1.08,2024-08-28,1310,A,52,6.1NRT,314.01,19.76,D
-11.38827,19.11751,325.79,1.03,1.02,2024-08-28,1310,A,70,6.1NRT,305.77,16.15,D
-10.64568,23.87356,320.46,2.05,1.39,2024-08-28,1310,A,58,6.1NRT,307.59,19.21,D
-11.17377,20.49257,332.76,1.18,1.08,2024-08-28,1310,A,66,6.1NRT,315.2,20.03,D
-11.17536,20.48204,341.53,1.17,1.08,2024-08-28,1310,A,88,6.1NRT,314.05,38.45,D
-11.24181,20.04112,327.26,1.12,1.05,2024-08-28,1310,A,73,6.1NRT,307.66,16.35,D
-11.2433,20.03119,330.14,1.12,1.05,2024-08-28,1310,A,77,6.1NRT,311.87,20.56,D
-10.84571,22.5463,345.16,1.61,1.25,2024-08-28,1310,A,91,6.1NRT,311.4,73.58,D
-10.84798,22.53194,328.92,1.61,1.25,2024-08-28,1310,A,75,6.1NRT,311.54,21.69,D
-10.98578,21.65271,321.64,1.39,1.17,2024-08-28,1310,A,51,6.1NRT,307.16,12.23,D
-11.22341,20.09998,333.19,1.12,1.06,2024-08-28,1310,A,81,6.1NRT,309.25,24.07,D
-11.22493,20.08984,328.8,1.12,1.06,2024-08-28,1310,A,76,6.1NRT,309.25,18.17,D
-11.31141,19.51298,336.04,1.06,1.03,2024-08-28,1310,A,84,6.1NRT,308.94,29.66,D
-11.47586,18.39874,324.58,1,1,2024-08-28,1310,A,44,6.1NRT,312.32,8.9,D
-11.28514,19.62629,319.63,1.07,1.03,2024-08-28,1310,A,48,6.1NRT,305.58,9.34,D
-11.29802,19.54025,343.93,1.07,1.03,2024-08-28,1310,A,90,6.1NRT,308.15,41.16,D
-11.36652,19.08008,318.58,1.03,1.01,2024-08-28,1310,A,35,6.1NRT,307.78,7.48,D
-12.02695,14.41567,331.15,1.39,1.17,2024-08-28,1310,A,79,6.1NRT,305.65,34.15,D
-10.85966,22.31691,320.51,1.55,1.23,2024-08-28,1310,A,53,6.1NRT,307.26,12.01,D
-11.22744,19.94707,321.93,1.11,1.05,2024-08-28,1310,A,60,6.1NRT,308.21,9.2,D
-11.22895,19.93707,334.48,1.1,1.05,2024-08-28,1310,A,82,6.1NRT,308.09,27.07,D
-11.26874,19.67318,322.04,1.08,1.04,2024-08-28,1310,A,55,6.1NRT,309.65,9,D
-11.27018,19.66362,324.41,1.08,1.04,2024-08-28,1310,A,67,6.1NRT,310.26,12.71,D
-11.27887,19.60573,318.72,1.07,1.03,2024-08-28,1310,A,26,6.1NRT,306.8,7.73,D
-11.28032,19.59606,318.36,1.07,1.03,2024-08-28,1310,A,33,6.1NRT,305.25,7.64,D
-11.28463,19.56733,326.17,1.07,1.03,2024-08-28,1310,A,64,6.1NRT,307.85,14.78,D
-11.28891,19.53885,347.87,1.07,1.03,2024-08-28,1310,A,91,6.1NRT,307.79,47.57,D
-11.43302,18.56746,341.61,1.01,1,2024-08-28,1310,A,88,6.1NRT,313.2,32.21,D
-11.44097,18.51325,326.22,1.01,1,2024-08-28,1310,A,70,6.1NRT,309.5,10.76,D
-11.4423,18.50423,325.44,1.01,1,2024-08-28,1310,A,68,6.1NRT,312.71,10.34,D
-10.92703,21.82386,327.78,1.43,1.18,2024-08-28,1310,A,73,6.1NRT,306.91,26.17,D
-11.19388,20.1054,344.28,1.12,1.06,2024-08-28,1310,A,91,6.1NRT,307.95,46.34,D
-11.24347,19.77846,325.18,1.09,1.04,2024-08-28,1310,A,70,6.1NRT,308.56,12.38,D
-11.25959,19.67166,340.5,1.08,1.04,2024-08-28,1310,A,88,6.1NRT,309.74,35.26,D
-11.26103,19.6621,361.41,1.08,1.04,2024-08-28,1310,A,100,6.1NRT,311.41,86.86,D
-11.2798,19.53743,341.69,1.07,1.03,2024-08-28,1310,A,74,6.1NRT,309.77,33.27,D
-11.28124,19.52783,367.33,1.06,1.03,2024-08-28,1310,A,100,6.1NRT,311.5,100.9,D
-11.28268,19.51823,357.72,1.06,1.03,2024-08-28,1310,A,98,6.1NRT,308.24,72.76,D
-11.42679,18.54804,331.2,1.01,1,2024-08-28,1310,A,78,6.1NRT,313.3,15.6,D
-11.48732,18.13402,321.73,1,1,2024-08-28,1310,A,38,6.1NRT,310.81,5.22,D
-11.61865,17.22188,327.82,1.02,1.01,2024-08-28,1310,A,63,6.1NRT,310.91,11.96,D
-11.61996,17.21269,380.18,1.02,1.01,2024-08-28,1310,A,100,6.1NRT,317.59,144.31,D
-11.62126,17.20357,329.99,1.02,1.01,2024-08-28,1310,A,70,6.1NRT,313.16,14.24,D
-10.58417,23.8633,319.19,2.05,1.39,2024-08-28,1310,A,52,6.1NRT,306.45,17.83,D
-10.73358,22.95734,320.61,1.74,1.29,2024-08-28,1310,A,57,6.1NRT,308.2,15.51,D
-11.14379,20.36985,323.28,1.16,1.07,2024-08-28,1310,A,41,6.1NRT,312.36,6.78,D
-11.14538,20.35946,328.02,1.16,1.07,2024-08-28,1310,A,74,6.1NRT,312.64,14.12,D
-11.16122,20.25629,323.11,1.14,1.07,2024-08-28,1310,A,52,6.1NRT,309.91,9.86,D
-11.20136,19.99366,325.16,1.11,1.05,2024-08-28,1310,A,70,6.1NRT,307.6,15.12,D
-11.37911,18.80976,324.67,1.02,1.01,2024-08-28,1310,A,67,6.1NRT,307.13,14.58,D
-11.39659,18.69148,319.16,1.01,1.01,2024-08-28,1310,A,35,6.1NRT,306.15,6.41,D
-11.39793,18.68241,335.83,1.01,1.01,2024-08-28,1310,A,83,6.1NRT,307.88,26.56,D
-10.37574,25.017,323.88,2.55,1.54,2024-08-28,1310,A,69,6.1NRT,305.72,42.34,D
-10.44996,24.58294,317.88,2.35,1.48,2024-08-28,1310,A,45,6.1NRT,305.17,20.88,D
-10.91021,21.79506,331.55,1.42,1.18,2024-08-28,1310,A,78,6.1NRT,307.06,33.56,D
-10.91226,21.78224,327.58,1.42,1.18,2024-08-28,1310,A,72,6.1NRT,305.73,24.51,D
-11.17054,20.13279,321.71,1.13,1.06,2024-08-28,1310,A,46,6.1NRT,307.85,10.61,D
-11.1829,20.05211,326.2,1.12,1.05,2024-08-28,1310,A,57,6.1NRT,307.94,15.15,D
-11.25145,19.60156,321.96,1.07,1.03,2024-08-28,1310,A,57,6.1NRT,310.18,9.3,D
-11.80979,15.71909,337.8,1.16,1.07,2024-08-28,1310,A,85,6.1NRT,311.06,30.26,D
-11.97902,14.45922,328.89,1.38,1.16,2024-08-28,1310,A,76,6.1NRT,304.58,30.46,D
-10.85159,22.09235,321.2,1.49,1.21,2024-08-28,1310,A,44,6.1NRT,305.57,12.62,D
-10.85374,22.07902,322.95,1.49,1.21,2024-08-28,1310,A,59,6.1NRT,306.15,16.69,D
-10.8998,21.79332,320.98,1.42,1.18,2024-08-28,1310,A,53,6.1NRT,307.7,14.03,D
-11.3036,19.19373,336.57,1.04,1.02,2024-08-28,1310,A,84,6.1NRT,308.07,30.44,D
-11.7241,16.27349,323.85,1.09,1.04,2024-08-28,1310,A,56,6.1NRT,312.82,6.89,D
-11.82183,15.5591,327.1,1.18,1.08,2024-08-28,1310,A,72,6.1NRT,312.17,14.1,D
-11.82327,15.54848,332.66,1.18,1.08,2024-08-28,1310,A,80,6.1NRT,310.45,24.26,D
-11.97684,14.39573,325.63,1.4,1.17,2024-08-28,1310,A,72,6.1NRT,303.68,25.07,D
-10.8431,22.07726,320.74,1.49,1.21,2024-08-28,1310,A,29,6.1NRT,307.04,12.6,D
-11.16425,20.04922,324.53,1.12,1.05,2024-08-28,1310,A,20,6.1NRT,308.6,11.82,D
-11.34829,18.83306,320.24,1.02,1.01,2024-08-28,1310,A,48,6.1NRT,307.61,8.28,D
-11.57256,17.28964,325.77,1.02,1.01,2024-08-28,1310,A,56,6.1NRT,313.45,9.29,D
-11.81225,15.55767,334.76,1.18,1.08,2024-08-28,1310,A,82,6.1NRT,313.99,26.71,D
-11.81369,15.54701,340.34,1.18,1.08,2024-08-28,1310,A,87,6.1NRT,312.48,38.92,D
-11.96484,14.40689,327.42,1.39,1.17,2024-08-28,1310,A,74,6.1NRT,305.36,27.75,D
